Provincia,Partido,Localidad,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general
MENDOZA,Guaymallén,La Primavera,0,0,0,0,0,0,0,27,27
MENDOZA,Guaymallén,Los Corralitos,102,0,2,0,0,1,0,49,154
MENDOZA,Guaymallén,OTROS,0,0,0,0,0,0,0,150,150
MENDOZA,Guaymallén,Puente de Hierro,1259,0,3,0,0,0,0,116,1378
MENDOZA,Guaymallén,San Jose,0,0,0,112,0,0,0,0,112
MENDOZA,Guaymallén,Dorrego,0,0,0,1,0,0,0,0,1
MENDOZA,Guaymallén,Rodeo De La Cruz,0,0,0,351,0,1,0,0,352
MENDOZA,Guaymallén,San Francisco Del Monte,0,0,0,223,0,0,0,0,223
MENDOZA,Guaymallén,Buena Nueva,0,0,0,230,0,1,0,0,231
MENDOZA,Guaymallén,Capilla Del Rosario,0,0,0,311,0,0,0,0,311
MENDOZA,Guaymallén,El Sauce,0,0,0,14,0,0,0,0,14
MENDOZA,Guaymallén,Jesus Nazareno,0,0,0,258,0,0,0,0,258
MENDOZA,Guaymallén,Las Cañas,0,0,0,218,0,0,0,0,218
MENDOZA,Guaymallén,Pedro Molina,0,0,0,113,0,0,0,0,113
MENDOZA,Junín,Ingeniero Giagnoni,3682,0,52,254,52,0,0,66,4106
MENDOZA,Junín,Junín,354,0,5,961,0,0,0,215,1535
MENDOZA,Junín,La Colonia,0,0,0,541,0,1,0,201,743
MENDOZA,Junín,Los Barriales,832,0,2,0,0,0,0,175,1009
MENDOZA,Junín,Medrano,0,0,0,0,0,0,0,774,774
MENDOZA,Junín,OTROS,0,0,0,30,0,0,0,0,30
MENDOZA,Junín,Phillips,0,0,0,0,0,0,0,1,1
MENDOZA,Junín,Rodríguez Peña,0,0,0,0,0,0,0,48,48
MENDOZA,La Paz,La Paz,384,0,0,4,0,0,0,0,388
MENDOZA,Las Heras,Las Heras,1206,7,32,13713,11,6,0,722,15697
MENDOZA,Las Heras,Papagayos,0,0,0,0,0,1,0,0,1
MENDOZA,Las Heras,Uspallata,578,0,2,558,0,0,0,0,1138
MENDOZA,Las Heras,El Challao,0,0,0,198,0,0,0,0,198
MENDOZA,Las Heras,El Plumerillo,0,0,0,36,0,0,0,0,36
MENDOZA,Las Heras,El Resguardo,0,0,0,3,0,0,0,0,3
MENDOZA,Las Heras,El Zapallar,0,0,0,84,0,0,0,0,84
MENDOZA,Las Heras,Panquehua,0,0,0,5,0,0,0,0,5
MENDOZA,Las Heras,Puente del Inca,0,0,0,0,0,1,0,0,1
MENDOZA,Lavalle,3 de Mayo,0,0,0,0,0,0,0,21,21
MENDOZA,Lavalle,Barrio Los Olivos,229,0,0,0,0,0,0,0,229
MENDOZA,Lavalle,Costa de Araujo,0,0,0,2,29,0,0,125,156
MENDOZA,Lavalle,El Vergel,0,0,0,0,0,0,0,22,22
MENDOZA,Lavalle,Ingeniero Gustavo André,0,0,0,0,0,0,0,26,26
MENDOZA,Lavalle,Jocolí,0,0,0,0,0,0,0,27,27
MENDOZA,Lavalle,Jocolí Viejo,0,0,0,0,0,0,0,25,25
MENDOZA,Lavalle,Villa Tulumaya,0,0,0,107,1,0,0,271,379
MENDOZA,Luján de Cuyo,Agrelo,1,0,0,564,0,0,0,67,632
MENDOZA,Luján de Cuyo,Cacheuta,18,0,0,0,0,0,0,31,49
MENDOZA,Luján de Cuyo,Las Compuertas,1050,0,7,0,0,0,0,42,1099
MENDOZA,Luján de Cuyo,Luján de Cuyo,2450,9,29,4074,608,1,0,1829,9000
MENDOZA,Luján de Cuyo,Perdriel,60,0,4,154,0,0,0,58,276
MENDOZA,Luján de Cuyo,Potrerillos,0,0,0,1,0,4,0,32,37
MENDOZA,Luján de Cuyo,Ugarteche,0,0,0,123,0,0,0,127,250
MENDOZA,Luján de Cuyo,Barrio Perdriel IV,0,0,0,77,0,0,0,15,92
MENDOZA,Luján de Cuyo,Carrodilla,0,0,0,549,101,0,0,12,662
MENDOZA,Luján de Cuyo,Chacras De Coria,0,0,0,913,0,0,0,24,937
MENDOZA,Luján de Cuyo,Costa Flores,0,0,0,133,0,0,0,17,150
MENDOZA,Luján de Cuyo,El Carrizal,0,0,0,0,0,0,0,42,42
MENDOZA,Luján de Cuyo,El Salto,0,0,0,0,0,0,0,34,34
MENDOZA,Luján de Cuyo,Las Vegas,0,0,0,0,0,0,0,32,32
MENDOZA,Luján de Cuyo,Mayor Drummond,0,0,0,290,161,0,0,17,468
MENDOZA,Luján de Cuyo,Vistalba,0,0,0,271,0,0,0,27,298
MENDOZA,Luján de Cuyo,La Puntilla,0,0,0,110,0,0,0,2,112
MENDOZA,Maipú,Barrancas,0,0,0,0,0,0,0,31,31
MENDOZA,Maipú,Cruz de Piedra,0,0,0,59,0,0,0,12,71
MENDOZA,Maipú,Fray Luis Beltrán,335,1,4,1,0,0,0,66,407
MENDOZA,Maipú,Maipú,922,2,15,4596,6,0,0,1356,6897
MENDOZA,Maipú,Rodeo del Medio,348,0,1,0,0,0,0,348,697
MENDOZA,Maipú,Russell,1083,0,15,3489,15,0,0,0,4602
MENDOZA,Maipú,San Roque,389,0,8,3114,0,0,0,104,3615
MENDOZA,Maipú,Barrio Jesús de Nazaret,0,0,0,0,0,0,0,33,33
MENDOZA,Maipú,El Pedregal,0,0,0,0,0,0,0,31,31
MENDOZA,Maipú,Villa Teresa,0,0,0,0,0,0,0,38,38
MENDOZA,Maipú,Coquimbito,0,0,0,5,0,0,0,0,5
MENDOZA,Maipú,General Gutierrez,0,0,0,66,0,0,0,0,66
MENDOZA,Maipú,Luzuriaga,0,0,0,321,0,0,0,0,321
MENDOZA,Malargüe,Las Leñas,0,0,0,3,0,0,0,0,3
MENDOZA,Malargüe,Malargüe,0,1613,4,4,0,3,0,28,1652
MENDOZA,Malargüe,Agua Escondida,0,0,0,1,0,2,0,0,3
MENDOZA,OTROS,OTROS,0,0,0,0,7,0,0,0,7
MENDOZA,Rivadavia,Andrade,0,0,0,0,0,0,0,13,13
MENDOZA,Rivadavia,Barrio Cooperativa Los Campamentos,0,0,0,0,0,0,0,5,5
MENDOZA,Rivadavia,Barrio Rivadavia,0,0,0,0,0,0,0,63,63
MENDOZA,Rivadavia,El Mirador,0,0,0,1,0,0,0,66,67
MENDOZA,Rivadavia,La Central,0,0,0,0,0,0,0,98,98
MENDOZA,Rivadavia,La Esperanza,0,0,0,0,0,0,0,33,33
MENDOZA,Rivadavia,La Florida,0,0,0,0,0,0,0,96,96
MENDOZA,Rivadavia,La Libertad,0,0,0,0,0,0,0,60,60
MENDOZA,Rivadavia,Los Árboles,0,0,0,0,0,0,0,8,8
MENDOZA,Rivadavia,Los Campamentos,0,0,0,0,0,0,0,81,81
MENDOZA,Rivadavia,Medrano,0,0,1,0,0,0,0,3,4
MENDOZA,Rivadavia,Mundo Nuevo,0,0,0,0,0,0,0,13,13
MENDOZA,Rivadavia,Reducción de Abajo,0,0,0,0,0,0,0,61,61
MENDOZA,Rivadavia,Rivadavia,828,0,8,2893,0,3,0,903,4635
MENDOZA,Rivadavia,Santa María de Oro,0,0,0,0,0,0,0,42,42
MENDOZA,San Carlos,Chilecito,0,0,0,0,0,0,0,153,153
MENDOZA,San Carlos,Eugenio Bustos,36,0,0,0,0,0,0,628,664
MENDOZA,San Carlos,La Consulta,164,0,0,0,0,1,0,639,804
MENDOZA,San Carlos,San Carlos,0,167,0,1,0,0,0,400,568
MENDOZA,San Carlos,Pareditas,0,0,0,86,1,0,0,33,120
MENDOZA,San Carlos,Barrio El Cepillo,0,0,0,0,0,0,0,47,47
MENDOZA,San Martín,Alto Salvador,0,0,0,34,0,0,0,19,53
MENDOZA,San Martín,Alto Verde,0,0,0,63,0,0,0,88,151
MENDOZA,San Martín,Chapanay,0,0,1,7,0,0,0,32,40
MENDOZA,San Martín,El Ramblón,0,0,0,0,0,0,0,107,107
MENDOZA,San Martín,Montecaseros,0,0,0,0,0,0,0,94,94
MENDOZA,San Martín,Nueva California,0,0,0,0,0,0,0,47,47
MENDOZA,San Martín,OTROS,0,0,0,0,0,0,0,94,94
MENDOZA,San Martín,Palmira,0,0,0,515,0,0,0,19,534
MENDOZA,San Martín,San Martín,0,3,0,2813,0,1,0,894,3711
MENDOZA,San Martín,Tres Porteñas,0,0,0,3,0,0,0,209,212
MENDOZA,San Martín,El Espino,0,0,0,0,0,0,0,59,59
MENDOZA,San Rafael,25 de Mayo,0,79,1,0,0,0,0,14,94
MENDOZA,San Rafael,Cuadro Benegas,35,0,2,2094,0,1,0,418,2550
MENDOZA,San Rafael,El Nihuil,0,0,0,0,0,0,0,89,89
MENDOZA,San Rafael,Goudge,0,1,0,0,1,0,0,177,179
MENDOZA,San Rafael,San Rafael,3121,1757,215,13,216,0,0,1235,6557
MENDOZA,San Rafael,Punta del Agua,0,0,0,2,0,0,0,0,2
MENDOZA,San Rafael,Las Malvinas,0,0,0,0,0,0,0,54,54
MENDOZA,San Rafael,Monte Comán,0,0,0,0,0,0,0,431,431
MENDOZA,San Rafael,Rama Caída,0,0,0,0,0,0,0,459,459
MENDOZA,San Rafael,Real del Padre,0,0,0,0,0,0,0,670,670
MENDOZA,San Rafael,Salto de Las Rosas,0,0,1,0,0,0,0,365,366
MENDOZA,San Rafael,Villa Atuel,0,0,0,0,0,0,0,351,351
MENDOZA,San Rafael,Jaime Prats,0,0,0,0,0,0,0,94,94
MENDOZA,San Rafael,Capitán Montoya,0,0,0,0,0,0,0,2,2
MENDOZA,Santa Rosa,Barrio 12 de Octubre,0,0,0,3,0,0,0,0,3
MENDOZA,Santa Rosa,La Dormida,0,0,0,1,0,0,0,396,397
MENDOZA,Santa Rosa,Las Catitas,0,0,0,0,0,0,0,287,287
MENDOZA,Santa Rosa,Santa Rosa,0,0,0,2,0,0,0,153,155
MENDOZA,Tunuyán,Los Sauces,0,20,0,1,0,0,0,0,21
MENDOZA,Tunuyán,Tunuyán,473,1375,1,11,0,0,0,16,1876
MENDOZA,Tunuyán,Vista Flores,0,0,0,0,0,0,0,265,265
MENDOZA,Tunuyán,Campo Los Andes,0,55,0,0,0,0,0,0,55
MENDOZA,Tunuyán,Colonia Las Rosas,0,0,0,0,0,0,0,199,199
MENDOZA,Tupungato,San José,0,0,0,37,0,0,0,17,54
MENDOZA,Tupungato,Tupungato,517,0,0,3,0,3,0,598,1121
MENDOZA,Tupungato,Cordón del Plata,0,0,0,0,0,0,0,344,344
MENDOZA,Tupungato,La Arboleda,0,0,0,0,0,0,0,45,45
MISIONES,25 de Mayo,25 de Mayo,0,0,0,0,538,2,0,0,540
MISIONES,25 de Mayo,Colonia Alicia,0,0,0,0,20,0,0,32,52
MISIONES,25 de Mayo,Colonia Aurora,0,0,0,0,10,1,0,61,72
MISIONES,25 de Mayo,San Francisco de Asís,0,0,0,15,40,0,0,25,80
MISIONES,25 de Mayo,Santa Rita,0,0,0,30,150,1,0,50,231
MISIONES,25 de Mayo,Alicia Baja,0,0,0,0,0,0,0,24,24
MISIONES,25 de Mayo,Alba Posse,0,0,0,40,0,0,0,0,40
MISIONES,Apóstoles,Apóstoles,1876,3510,0,4,0,1,0,138,5529
MISIONES,Apóstoles,Azara,0,10,0,0,0,1,0,146,157
MISIONES,Apóstoles,San José,165,0,0,1,0,0,0,425,591
MISIONES,Cainguás,Aristóbulo del Valle,1,1194,0,4,0,2,0,0,1201
MISIONES,Cainguás,Campo Grande,10,0,0,4,0,1,0,0,15
MISIONES,Cainguás,Dos de Mayo Núcleo I,0,0,0,1330,0,0,0,0,1330
MISIONES,Cainguás,OTROS,0,0,0,0,0,6,0,0,6
MISIONES,Cainguás,Salto Encantado,0,42,0,0,0,1,0,22,65
MISIONES,Cainguás,Pueblo Illia,0,0,0,0,0,0,0,38,38
MISIONES,Cainguás,Dos de Mayo Núcleo III,0,0,0,0,0,0,0,81,81
MISIONES,Candelaria,Bonpland,43,0,0,0,0,0,0,0,43
MISIONES,Candelaria,Candelaria,873,1,0,0,0,2,0,0,876
MISIONES,Candelaria,Mártires,0,0,0,0,13,0,0,3,16
MISIONES,Candelaria,Profundidad,0,0,0,0,0,0,0,3,3
MISIONES,Candelaria,Santa Ana,195,0,0,0,0,0,0,0,195
MISIONES,Candelaria,Barrio Del Lago,0,0,0,10278,0,0,0,0,10278
MISIONES,Capital,Garupá,1167,1038,0,7995,0,0,0,85,10285
MISIONES,Capital,Nemesio Parma,0,0,0,0,0,0,0,1,1
MISIONES,Capital,Posadas,7195,70150,0,3613,12,8,0,230,81208
MISIONES,Concepción,Concepción de la Sierra,0,458,0,3,0,1,0,154,616
MISIONES,Concepción,La Corita,0,12,0,0,0,0,0,0,12
MISIONES,Eldorado,Colonia Victoria,6,0,0,0,0,0,0,0,6
MISIONES,Eldorado,Eldorado,7798,0,0,0,5,1,0,0,7804
MISIONES,Eldorado,Puerto Mado,0,0,0,0,1,0,0,0,1
MISIONES,Eldorado,Santiago De Liniers,0,0,0,0,0,0,0,1,1
MISIONES,General Manuel Belgrano,Bernardo de Irigoyen,0,0,0,1,370,0,0,0,371
MISIONES,General Manuel Belgrano,Dos Hermanas,0,0,0,0,5,0,0,0,5
MISIONES,Guaraní,El Soberbio,0,0,0,0,520,1,0,532,1053
MISIONES,Guaraní,Fracrán,0,0,0,0,0,0,0,131,131
MISIONES,Guaraní,San Vicente,0,0,0,2265,20,0,0,1036,3321
MISIONES,Iguazú,Esperanza,728,2000,0,1,0,0,0,100,2829
MISIONES,Iguazú,Libertad,339,0,0,0,0,0,0,0,339
MISIONES,Iguazú,Puerto Iguazú,1065,519,0,6489,0,3,0,0,8076
MISIONES,Iguazú,Wanda,784,0,0,1,0,3,0,0,788
MISIONES,Leandro N. Alem,Almafuerte,0,0,0,0,1,0,0,2,3
MISIONES,Leandro N. Alem,Arroyo del Medio,0,0,0,0,0,0,0,2,2
MISIONES,Leandro N. Alem,Caá - Yarí,0,0,0,0,0,0,0,1,1
MISIONES,Leandro N. Alem,Cerro Azul,0,314,0,10,15,2,0,131,472
MISIONES,Leandro N. Alem,Dos Arroyos,0,0,0,2,0,0,0,0,2
MISIONES,Leandro N. Alem,Gobernador López,0,0,0,0,20,0,0,0,20
MISIONES,Leandro N. Alem,Leandro N. Alem,1019,3515,0,2,127,0,0,0,4663
MISIONES,Leandro N. Alem,Olegario V. Andrade,0,0,0,0,0,0,0,7,7
MISIONES,Leandro N. Alem,Villa Libertad (Municipio Leandro N. Alem),0,60,0,0,0,0,0,0,60
MISIONES,Libertador Grl. San Martín,Capioví,276,487,0,0,6,1,0,402,1172
MISIONES,Libertador Grl. San Martín,El Alcázar,0,0,0,0,0,1,0,0,1
MISIONES,Libertador Grl. San Martín,Garuhapé,73,657,0,0,6,1,0,38,775
MISIONES,Libertador Grl. San Martín,Puerto Leoni,0,0,0,0,0,0,0,238,238
MISIONES,Libertador Grl. San Martín,Puerto Rico,3651,1390,0,0,59,0,0,65,5165
MISIONES,Libertador Grl. San Martín,Ruiz de Montoya,2,270,0,0,1,1,0,44,318
MISIONES,Libertador Grl. San Martín,San Miguel,1,0,0,0,0,0,0,0,1
MISIONES,Montecarlo,Caraguatay,0,0,0,0,20,0,0,0,20
MISIONES,Montecarlo,Montecarlo,1180,296,0,1127,480,0,0,0,3083
MISIONES,Montecarlo,Puerto Piray,340,0,0,0,20,2,0,0,362
MISIONES,Montecarlo,Taruma,0,0,0,0,0,1,0,0,1
MISIONES,Oberá,Alberdi,0,0,0,23,0,0,0,2,25
MISIONES,Oberá,Campo Ramón,0,324,0,12,15,1,0,0,352
MISIONES,Oberá,Campo Viera,0,0,0,1,0,0,0,0,1
MISIONES,Oberá,General Alvear,0,0,0,9,0,0,0,0,9
MISIONES,Oberá,Guaraní,5,0,0,22,0,0,0,0,27
MISIONES,Oberá,Los Helechos,0,0,0,20,20,0,0,0,40
MISIONES,Oberá,Oberá,4867,385,0,2312,22,0,0,0,7586
MISIONES,Oberá,Panambí,0,0,0,21,0,0,0,0,21
MISIONES,Oberá,Panambi Kilómetro 15,0,0,0,0,50,0,0,0,50
MISIONES,Oberá,Panambí Kilómetro 8,0,0,0,24,50,0,0,0,74
MISIONES,Oberá,San Martín,0,0,0,7,0,0,0,0,7
MISIONES,Oberá,Villa Bonita,0,24,0,12,0,0,0,0,36
MISIONES,OTROS,OTROS,0,0,0,0,4797,0,0,0,4797
MISIONES,San Ignacio,Gobernador Roca,237,0,0,0,0,2,0,321,560
MISIONES,San Ignacio,Helvecia,0,0,0,0,0,0,0,50,50
MISIONES,San Ignacio,Hipólito Yrigoyen,0,0,0,0,0,0,0,373,373
MISIONES,San Ignacio,Jardín América,790,0,0,2227,0,0,0,2143,5160
MISIONES,San Ignacio,San Ignacio,586,0,0,0,0,1,0,1018,1605
MISIONES,San Ignacio,Santo Pipó,241,0,0,0,0,0,0,475,716
MISIONES,San Ignacio,Colonia Polana,0,0,0,0,0,0,0,26,26
MISIONES,San Ignacio,Corpus,0,0,0,0,0,0,0,652,652
MISIONES,San Ignacio,General Urquiza,0,0,0,0,0,0,0,83,83
MISIONES,San Ignacio,Oasis,0,0,0,0,0,0,0,183,183
MISIONES,San Ignacio,Roca Chica,0,0,0,0,0,0,0,221,221
MISIONES,San Javier,Florentino Ameghino,0,0,0,0,60,0,0,0,60
MISIONES,San Javier,Itacaruaré,0,95,0,0,0,0,0,0,95
MISIONES,San Javier,Mojón Grande,0,0,0,0,35,0,0,0,35
MISIONES,San Javier,San Javier,0,1302,0,5,40,3,0,400,1750
MISIONES,San Pedro,Cruce Caballero,0,0,0,34,0,0,0,0,34
MISIONES,San Pedro,OTROS,0,0,0,0,15,0,0,0,15
MISIONES,San Pedro,Paraíso,0,0,0,198,8,0,0,10,216
MISIONES,San Pedro,Piñalito Sur,0,0,0,26,0,0,0,2,28
MISIONES,San Pedro,San Pedro,0,849,0,864,0,0,0,865,2578
MISIONES,San Pedro,Tobuna,0,0,0,14,0,0,0,2,16
NEUQUEN,Aluminé,Aluminé,0,927,0,0,0,2,0,124,1053
NEUQUEN,Aluminé,Moquehue,1,0,0,0,0,1,0,193,195
NEUQUEN,Aluminé,Villa Pehuenia,3,0,1,0,0,3,0,676,683
NEUQUEN,Añelo,Añelo,0,3,0,366,0,14,0,353,736
NEUQUEN,Añelo,San Patricio del Chañar,0,824,0,1033,0,2,0,316,2175
NEUQUEN,Catan LilL,Las Coloradas,0,0,2,0,0,1,0,61,64
NEUQUEN,Chos Malal,Chos Malal,435,0,8,290,8,4,92,385,1222
NEUQUEN,Chos Malal,Tricao Malal,0,0,0,0,0,0,0,70,70
NEUQUEN,Collón Curá,Piedra del Águila,0,0,2,0,0,2,0,0,4
NEUQUEN,Collón Curá,Santo Tomás,0,0,0,0,0,2,0,0,2
NEUQUEN,Confluencia,Arroyito,0,0,0,0,0,0,0,22,22
NEUQUEN,Confluencia,Centenario,2121,2037,0,2844,0,7,0,590,7599
NEUQUEN,Confluencia,Cutral Có,4563,0,57,2,0,6,0,8182,12810
NEUQUEN,Confluencia,El Chocón,0,0,0,0,0,2,0,220,222
NEUQUEN,Confluencia,Mari Menuco,0,0,0,0,0,0,0,100,100
NEUQUEN,Confluencia,Neuquén,5684,65457,343,14636,347,39,2,2218,88726
NEUQUEN,Confluencia,OTROS,0,0,0,0,0,3,0,0,3
NEUQUEN,Confluencia,Plaza Huincul,0,0,0,0,0,3,0,1413,1416
NEUQUEN,Confluencia,Plottier,2357,2744,0,272,10,2,0,4213,9598
NEUQUEN,Confluencia,Senillosa,0,0,0,456,0,2,0,1398,1856
NEUQUEN,Confluencia,Villa El Chocón,0,0,1,0,6,0,0,215,222
NEUQUEN,Confluencia,Vista Alegre Norte,176,0,0,330,0,0,0,10,516
NEUQUEN,Confluencia,Vista Alegre Sur,120,0,0,325,0,1,0,0,446
NEUQUEN,Confluencia,11 de Octubre,32,0,0,418,0,0,0,0,450
NEUQUEN,Confluencia,Barrio Ruca Luhé,0,0,0,8,0,0,0,0,8
NEUQUEN,Huiliches,Junín de los Andes,390,1814,2,1377,0,2,0,1373,4958
NEUQUEN,Lácar,San Martín de los Andes,7767,847,0,5036,0,5,0,796,14451
NEUQUEN,Lácar,Villa Lago Meliquina,17,0,0,9,0,0,0,327,353
NEUQUEN,Loncopué,Chorriaca,0,0,0,0,0,2,0,60,62
NEUQUEN,Loncopué,Loncopué,0,1116,2,0,0,6,0,95,1219
NEUQUEN,Los Lagos,Villa La Angostura,1447,0,9,0,9,1,0,236,1702
NEUQUEN,Los Lagos,Villa Traful,0,0,0,0,0,4,0,0,4
NEUQUEN,Minas,Andacollo,150,0,2,1,0,2,0,135,290
NEUQUEN,Minas,Huinganco,0,0,1,0,0,1,0,40,42
NEUQUEN,Minas,Las Ovejas,0,0,0,0,0,0,0,56,56
NEUQUEN,Minas,Varvarco,0,0,0,0,0,0,0,20,20
NEUQUEN,Minas,Villa Del Nahueve,0,0,0,0,0,0,0,20,20
NEUQUEN,Minas,Manzano Amargo,0,0,0,0,0,0,0,10,10
NEUQUEN,Ñorquín,Caviahué,0,0,1,0,0,3,0,179,183
NEUQUEN,Ñorquín,Copahue,0,0,0,0,0,0,0,22,22
NEUQUEN,Ñorquín,El Cholar,0,0,0,0,0,1,0,65,66
NEUQUEN,Ñorquín,El Huecú,0,0,0,0,0,4,0,97,101
NEUQUEN,Ñorquín,Taquimilán,0,0,0,0,0,0,0,35,35
NEUQUEN,Pehuenches,Barrancas,0,0,0,0,0,1,0,30,31
NEUQUEN,Pehuenches,Buta Ranquil,0,0,0,0,0,3,0,0,3
NEUQUEN,Pehuenches,Rincón de los Sauces,739,46,5,558,3,5,0,382,1738
NEUQUEN,Picún Leufú,Picún Leufú,0,0,0,0,0,1,0,301,302
NEUQUEN,Picunches,Bajada del Agrio,0,0,0,0,0,0,0,0,0
NEUQUEN,Picunches,Las Lajas,0,0,2,0,0,1,0,0,3
NEUQUEN,Picunches,La Buitrera,0,0,0,0,0,1,0,0,1
NEUQUEN,Zapala,Mariano Moreno,35,0,1,0,0,2,0,17,55
NEUQUEN,Zapala,Zapala,3315,0,29,1435,29,1,0,2400,7209
NEUQUEN,Zapala,Los Catutos,0,0,0,0,0,0,0,27,27
RIO NEGRO,25 de Mayo,Aguada de Guerra,0,0,0,0,0,0,0,19,19
RIO NEGRO,25 de Mayo,Clemente Onelli,0,0,0,30,0,0,0,0,30
RIO NEGRO,25 de Mayo,Colan Conhue,0,0,0,0,0,1,0,0,1
RIO NEGRO,25 de Mayo,El Caín,0,0,0,0,0,2,0,0,2
RIO NEGRO,25 de Mayo,Ingeniero Jacobacci,245,0,3,460,0,2,0,610,1320
RIO NEGRO,25 de Mayo,Los Menucos,0,0,0,0,0,2,0,44,46
RIO NEGRO,25 de Mayo,Maquinchao,0,0,0,0,0,5,0,179,184
RIO NEGRO,25 de Mayo,Pilquiniyeu,0,0,0,0,0,1,0,0,1
RIO NEGRO,9 de Julio,Comicó,0,0,0,0,0,2,0,0,2
RIO NEGRO,9 de Julio,Cona Niyeu,0,0,0,0,0,2,0,0,2
RIO NEGRO,9 de Julio,Ministro Ramos Mexía,0,0,0,6,0,1,0,146,153
RIO NEGRO,9 de Julio,Prahuaniyeu,0,0,0,0,0,1,0,0,1
RIO NEGRO,9 de Julio,Sierra Colorada,0,0,0,7,0,1,0,85,93
RIO NEGRO,9 de Julio,Yaminué,0,0,0,0,0,0,0,2,2
RIO NEGRO,9 de Julio,Treneta,0,0,0,0,0,0,0,2,2
RIO NEGRO,Adolfo Alsina,El Cóndor,0,0,0,0,0,0,0,590,590
RIO NEGRO,Adolfo Alsina,Guardia Mitre,0,0,0,0,0,2,0,184,186
RIO NEGRO,Adolfo Alsina,San Javier,0,0,0,0,0,1,0,211,212
RIO NEGRO,Adolfo Alsina,Viedma,2610,1122,91,10701,92,5,0,479,15100
RIO NEGRO,Avellaneda,Chimpay,0,0,0,14,0,3,0,0,17
RIO NEGRO,Avellaneda,Choele Choel,486,1720,1,205,0,2,0,19,2433
RIO NEGRO,Avellaneda,Coronel Belisle,0,0,0,189,0,1,0,5,195
RIO NEGRO,Avellaneda,Darwin,0,0,0,141,0,1,0,1,143
RIO NEGRO,Avellaneda,Lamarque,0,1616,1,13,0,1,0,30,1661
RIO NEGRO,Avellaneda,Luis Beltrán,0,1407,1,203,0,2,0,46,1659
RIO NEGRO,Avellaneda,Pomona,0,194,0,0,0,5,0,2,201
RIO NEGRO,Bariloche,El Bolsón,3231,0,0,1400,0,2,0,979,5612
RIO NEGRO,Bariloche,Rio Villegas,0,0,0,0,0,7,0,0,7
RIO NEGRO,Bariloche,San Carlos de Bariloche,15034,2454,212,12990,15215,4,0,2196,48105
RIO NEGRO,Bariloche,Villa Catedral,133,0,0,0,0,0,0,0,133
RIO NEGRO,Bariloche,Villa Llao Llao,218,0,0,0,0,0,0,0,218
RIO NEGRO,Bariloche,Villa Los Coihues,0,0,0,0,0,1,0,0,1
RIO NEGRO,Bariloche,Villa Mascardi,0,0,0,4,0,0,0,0,4
RIO NEGRO,Bariloche,El Foyel,0,0,0,0,0,1,0,0,1
RIO NEGRO,Conesa,General Conesa,87,0,0,1036,0,1,0,22,1146
RIO NEGRO,Conesa,OTROS,0,0,0,0,0,1,0,0,1
RIO NEGRO,El Cuy,El Cuy,62,0,7,0,0,3,0,0,72
RIO NEGRO,El Cuy,Las Perlas,0,0,0,208,0,1,0,144,353
RIO NEGRO,El Cuy,Mencué,0,0,0,0,0,2,0,0,2
RIO NEGRO,El Cuy,Valle Azul,0,0,0,0,0,1,0,7,8
RIO NEGRO,El Cuy,Aguada Guzmán,0,0,0,0,0,3,0,0,3
RIO NEGRO,El Cuy,Naupa Huen,0,0,0,1,0,0,0,0,1
RIO NEGRO,El Cuy,Cerro Policía,0,0,0,1,0,0,0,0,1
RIO NEGRO,General Roca,Allen,1680,0,17,2,0,4,0,509,2212
RIO NEGRO,General Roca,Barda del Medio,0,0,1,0,0,1,0,260,262
RIO NEGRO,General Roca,Barrio Chacra Monte,0,0,0,0,0,0,0,6,6
RIO NEGRO,General Roca,Barrio El Labrador,0,0,0,35,0,0,0,56,91
RIO NEGRO,General Roca,Barrio Guerrico,200,0,4,89,0,0,0,2,295
RIO NEGRO,General Roca,Barrio La Defensa,0,0,0,0,0,0,0,8,8
RIO NEGRO,General Roca,Barrio Mosconi,0,0,0,0,0,0,0,23,23
RIO NEGRO,General Roca,Catriel,0,0,0,507,2619,2,0,19,3147
RIO NEGRO,General Roca,Cervantes,0,1,0,0,0,2,0,268,271
RIO NEGRO,General Roca,Chichinales,0,0,0,2,0,1,0,232,235
RIO NEGRO,General Roca,Cinco Saltos,1752,0,4,2728,1,1,0,1018,5504
RIO NEGRO,General Roca,Cipolletti,1,21284,1,522,1,6,0,599,22414
RIO NEGRO,General Roca,Contralmirante Cordero,0,0,0,0,0,1,0,70,71
RIO NEGRO,General Roca,General Enrique Godoy,0,0,0,2,0,1,0,284,287
RIO NEGRO,General Roca,General Fernández Oro,337,4,2,2279,0,2,0,688,3312
RIO NEGRO,General Roca,General Roca,4250,16662,181,651,181,5,0,1073,23003
RIO NEGRO,General Roca,Ingeniero Luis A. Huergo,359,0,2,5,0,2,0,404,772
RIO NEGRO,General Roca,Mainqué,0,0,0,0,0,1,0,96,97
RIO NEGRO,General Roca,Peñas Blancas,0,0,0,0,0,2,0,0,2
RIO NEGRO,General Roca,Sargento Vidal,0,0,0,50,0,0,0,131,181
RIO NEGRO,General Roca,Villa Manzano,0,0,0,50,0,23,0,1027,1100
RIO NEGRO,General Roca,Villa Regina,2116,0,5,133,0,18,0,425,2697
RIO NEGRO,General Roca,Villa San Isidro,0,0,0,25,0,0,0,15,40
RIO NEGRO,General Roca,Bajo San Cayetano,0,0,0,0,0,0,0,1,1
